Latitude,Longitude,Survey,Year,Community,Province,Result,traps
49.16328,-121.97743,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.16346,-118.62332,Gypsy Moth,2017,JEWEL LAKE,BRITISH COLUMBIA,Not Detected,0
49.16357,-118.10007,Gypsy Moth,2017,PAULSON,BRITISH COLUMBIA,Not Detected,0
49.16386,-122.06598,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.16394,-123.83739,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.16422,-121.79719,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.16425,-122.96314,Gypsy Moth,2017,DELTA,BRITISH COLUMBIA,Not Detected,0
49.16459,-119.58903,Gypsy Moth,2017,OLIVER,BRITISH COLUMBIA,Not Detected,0
49.16531,-122.89391,Gypsy Moth,2017,DELTA,BRITISH COLUMBIA,Not Detected,0
49.16577,-122.9177,Gypsy Moth,2017,DELTA,BRITISH COLUMBIA,Not Detected,0
49.16592,-122.11731,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.16603,-123.93179,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.16629,-123.85022,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.16647,-123.86267,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.16651,-122.33278,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.16656,-121.83049,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.16662,-122.94381,Gypsy Moth,2017,DELTA,BRITISH COLUMBIA,Not Detected,0
49.16677,-122.79163,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.16711,-122.80102,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.16745,-122.22301,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.16818,-121.98077,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.16854,-123.95314,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.1688,-122.19158,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.16902,-123.11676,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.16903,-122.28853,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.16909,-123.9973,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.16909,-123.99703,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.16911,-122.79556,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.16922,-122.80284,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.16923,-124.02459,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.16926,-122.26714,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.16928,-122.06664,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.16932,-122.78712,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.16937,-123.97603,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.16943,-119.75738,Gypsy Moth,2017,CAWSTON,BRITISH COLUMBIA,Not Detected,0
49.16971,-122.31674,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.16981,-121.9584,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.16982,-123.00178,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.16984,-123.05228,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.16994,-122.22051,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.16995,-122.82198,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17001,-121.93445,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.17007,-122.97922,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.1703,-122.30811,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.1706,-117.50089,Gypsy Moth,2017,FRUITVALE,BRITISH COLUMBIA,Not Detected,0
49.17065,-122.75701,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17075,-122.71262,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17078,-122.39838,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.17081,-123.07217,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.17084,-123.08249,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.17085,-123.16019,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.17105,-122.80785,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17107,-123.13976,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.17114,-118.97424,Gypsy Moth,2017,WESTBRIDGE,BRITISH COLUMBIA,Not Detected,0
49.17118,-122.64437,Gypsy Moth,2017,LANGLEY,BRITISH COLUMBIA,Not Detected,0
49.17133,-122.79984,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17134,-122.56502,Gypsy Moth,2017,LANGLEY,BRITISH COLUMBIA,Not Detected,0
49.17138,-122.73257,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17141,-122.88921,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17152,-122.78417,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17152,-122.24214,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.17157,-123.18404,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.17161,-122.79169,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17193,-123.03074,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.17197,-122.58978,Gypsy Moth,2017,LANGLEY,BRITISH COLUMBIA,Not Detected,0
49.17211,-122.095,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.17229,-121.85248,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.17235,-122.38197,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.17245,-122.16682,Gypsy Moth,2017,DEWDNEY,BRITISH COLUMBIA,Not Detected,0
49.17263,-121.8934,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.17278,-121.91563,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.17292,-122.66272,Gypsy Moth,2017,LANGLEY,BRITISH COLUMBIA,Not Detected,0
49.17296,-122.36005,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.17334,-122.12834,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.17344,-122.68943,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17347,-122.86518,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.1738,-122.84565,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17382,-122.62369,Gypsy Moth,2017,LANGLEY,BRITISH COLUMBIA,Not Detected,0
49.17397,-122.57494,Gypsy Moth,2017,LANGLEY,BRITISH COLUMBIA,Not Detected,0
49.17398,-122.47697,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.17403,-122.8107,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17406,-122.78738,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17416,-123.84563,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.17419,-122.80396,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17424,-122.7957,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17508,-122.15214,Gypsy Moth,2017,DEWDNEY,BRITISH COLUMBIA,Not Detected,0
49.17511,-122.18092,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.17528,-123.79184,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.1755,-122.8163,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17598,-122.4336,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.1761,-123.86,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.17611,-121.87451,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.17611,-119.54475,Gypsy Moth,2017,OLIVER,BRITISH COLUMBIA,Not Detected,0
49.17615,-119.5974,Gypsy Moth,2017,OLIVER,BRITISH COLUMBIA,Not Detected,0
49.17623,-122.05685,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.17627,-117.86079,Gypsy Moth,2017,CENTRAL KOOTENAY REGIONAL DISTRICT,BRITISH COLUMBIA,Not Detected,0
49.17633,-123.80591,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.17646,-122.79977,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17653,-121.99236,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.17658,-122.79182,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17659,-122.45338,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.17668,-122.80675,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17673,-122.78477,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17678,-122.77625,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17678,-116.55566,Gypsy Moth,2017,WYNNDEL,BRITISH COLUMBIA,Not Detected,0
49.17692,-119.56793,Gypsy Moth,2017,OLIVER,BRITISH COLUMBIA,Not Detected,0
49.17694,-122.93866,Gypsy Moth,2017,DELTA,BRITISH COLUMBIA,Not Detected,0
49.17702,-122.49319,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.17807,-122.28227,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.17831,-123.81474,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.17841,-122.1626,Gypsy Moth,2017,DEWDNEY,BRITISH COLUMBIA,Not Detected,0
49.17851,-121.76086,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.17912,-122.91072,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17913,-122.80302,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17931,-122.54022,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.17952,-115.16679,Gypsy Moth,2017,KRAG,BRITISH COLUMBIA,Not Detected,0
49.1796,-121.97456,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.17963,-122.03131,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.1797,-122.78761,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17979,-122.79561,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.17997,-122.89643,Gypsy Moth,2017,DELTA,BRITISH COLUMBIA,Not Detected,0
49.18041,-123.82519,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.18047,-122.78103,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18053,-122.51614,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.18099,-123.80279,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.18108,-117.72177,Gypsy Moth,2017,BIRCHBANK,BRITISH COLUMBIA,Not Detected,0
49.1814,-122.11519,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.18149,-122.79222,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18167,-121.95472,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.18169,-122.78466,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18182,-122.80632,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18183,-121.77922,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.18212,-122.8,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18213,-122.81445,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18218,-122.77788,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18263,-117.60915,Gypsy Moth,2017,GENELLE,BRITISH COLUMBIA,Not Detected,0
49.18267,-123.80894,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.18277,-124.01434,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.1828,-123.99972,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.18298,-121.88756,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.18307,-122.30779,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18319,-122.5611,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.1832,-122.36308,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18336,-121.915,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.18351,-122.04601,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.18364,-118.60069,Gypsy Moth,2017,JEWEL LAKE,BRITISH COLUMBIA,Not Detected,0
49.18365,-122.28336,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18365,-122.24223,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18367,-122.23692,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18372,-122.6957,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.18372,-121.93552,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.18384,-121.86757,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.18392,-121.82737,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.18398,-121.75145,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.18408,-122.3678,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18414,-123.97624,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.18425,-122.60593,Gypsy Moth,2017,LANGLEY,BRITISH COLUMBIA,Not Detected,0
49.18426,-121.84903,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.18436,-122.80962,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18438,-122.95742,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.1844,-123.85404,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.18443,-124.04173,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.18452,-122.78835,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18453,-122.88968,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18454,-122.77988,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18454,-122.36318,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18457,-123.04659,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.18458,-123.95289,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.18469,-122.7946,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18469,-122.40077,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18489,-122.98911,Gypsy Moth,2017,BURNABY,BRITISH COLUMBIA,Not Detected,0
49.18493,-122.662,Gypsy Moth,2017,LANGLEY,BRITISH COLUMBIA,Not Detected,0
49.18515,-123.07352,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.18519,-122.80316,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18521,-122.06775,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.18523,-122.86591,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18542,-123.11674,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.18553,-123.09323,Gypsy Moth,2017,,BRITISH COLUMBIA,EGM Detected,1
49.18567,-121.80253,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.18574,-122.26692,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18575,-122.71438,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18575,-122.69357,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18578,-122.33011,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18579,-122.59357,Gypsy Moth,2017,LANGLEY,BRITISH COLUMBIA,Not Detected,0
49.18591,-122.36865,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18626,-122.37117,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18636,-122.84497,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18648,-122.79272,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18669,-122.80677,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18687,-122.79872,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18687,-122.36306,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18701,-122.78374,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18712,-122.73297,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18722,-122.36867,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18726,-122.37115,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18744,-122.82169,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18745,-122.77698,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18757,-122.93949,Gypsy Moth,2017,NEW WESTMINSTER,BRITISH COLUMBIA,Not Detected,0
49.18761,-122.52797,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.18761,-122.3774,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18761,-117.61265,Gypsy Moth,2017,GENELLE,BRITISH COLUMBIA,Not Detected,0
49.18764,-122.37852,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18774,-122.35827,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18776,-117.42628,Gypsy Moth,2017,FRUITVALE,BRITISH COLUMBIA,Not Detected,0
49.18783,-122.3586,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18784,-123.15831,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.18793,-122.36211,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18794,-122.37434,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18814,-122.37052,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18842,-122.35936,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18865,-122.36355,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18866,-123.83059,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.18878,-122.80598,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18896,-122.37997,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18905,-122.78019,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18929,-122.64265,Gypsy Moth,2017,LANGLEY,BRITISH COLUMBIA,Not Detected,0
49.18938,-122.79562,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18945,-122.78799,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18947,-122.36989,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.18953,-122.49877,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.18968,-121.76141,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
49.18986,-122.8097,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.18989,-122.75668,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19004,-122.36324,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.19014,-123.00267,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.19015,-122.37649,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.19022,-123.83932,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.19079,-122.38033,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.19109,-122.43026,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.19111,-122.45417,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.19113,-122.47472,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.1912,-123.17475,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.1912,-122.36937,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.19123,-122.07664,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.19135,-117.34685,Gypsy Moth,2017,FRUITVALE,BRITISH COLUMBIA,Not Detected,0
49.19182,-122.36327,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.19187,-122.54257,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.19188,-122.05625,Gypsy Moth,2017,DEROCHE,BRITISH COLUMBIA,Not Detected,0
49.19213,-125.40074,Gypsy Moth,2017,PORT ALBERNI,BRITISH COLUMBIA,Not Detected,0
49.19244,-122.79247,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.1926,-123.85528,Gypsy Moth,2017,GABRIOLA ISLAND,BRITISH COLUMBIA,Not Detected,0
49.19273,-122.79409,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19293,-122.78638,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19306,-122.80917,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19311,-123.02412,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.19313,-122.80913,Gypsy Moth,2017,,BRITISH COLUMBIA,EGM Detected,1
49.19314,-122.79862,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19315,-122.80503,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19337,-117.28039,Gypsy Moth,2017,SALMO,BRITISH COLUMBIA,Not Detected,0
49.19379,-122.80263,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19382,-122.36356,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.19394,-119.53717,Gypsy Moth,2017,OSOYOOS,BRITISH COLUMBIA,Not Detected,0
49.1941,-122.79073,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19432,-122.06448,Gypsy Moth,2017,AGASSIZ,BRITISH COLUMBIA,Not Detected,0
49.19435,-124.03989,Gypsy Moth,2017,NANAIMO,BRITISH COLUMBIA,Not Detected,0
49.19436,-117.2739,Gypsy Moth,2017,SALMO,BRITISH COLUMBIA,Not Detected,0
49.19462,-122.07305,Gypsy Moth,2017,DELTA,BRITISH COLUMBIA,Not Detected,0
49.19483,-122.56387,Gypsy Moth,2017,MAPLE RIDGE,BRITISH COLUMBIA,Not Detected,0
49.19509,-122.8052,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19511,-122.36417,Gypsy Moth,2017,MISSION,BRITISH COLUMBIA,Not Detected,0
49.19551,-122.90336,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19555,-122.89792,Gypsy Moth,2017,DELTA,BRITISH COLUMBIA,Not Detected,0
49.1958,-122.80701,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19588,-122.81233,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19592,-122.79475,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19613,-122.81664,Gypsy Moth,2017,SURREY CENTRE,BRITISH COLUMBIA,Not Detected,0
49.19623,-122.78602,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19632,-122.7902,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19641,-122.79601,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19642,-119.75896,Gypsy Moth,2017,CAWSTON,BRITISH COLUMBIA,Not Detected,0
49.19643,-123.0732,Gypsy Moth,2017,RICHMOND,BRITISH COLUMBIA,Not Detected,0
49.19646,-122.73376,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.197,-122.80193,Gypsy Moth,2017,SURREY,BRITISH COLUMBIA,Not Detected,0
49.19722,-121.75066,Gypsy Moth,2017,CHILLIWACK,BRITISH COLUMBIA,Not Detected,0
